name,is_open,latitude,longitude,stars_x,cool,funny,stars_y,simid,usid,penne alla vodka score,penne alla vodka ratio,tacos score,tacos ratio,taco|tacos score,taco|tacos ratio,taco score,taco ratio,Weighted taco score,geometry,x,y,Weighted taco score 2
The Hogtown Vegan,1.0,43.66056689999984,-79.43257330000034,4.0,0.466824644549763,0.3767772511848341,3.7606635071090047,565.0,38676.2037914692,,,,,4.187507062243251,0.0189573459715639,4.155335342969479,0.0189573459715639,4.175075616350267,POINT (-79.43257330000034 43.66056689999984),-79.43257330000034,43.66056689999984,0.525068679383427
The Dime,1.0,43.64765266160006,-79.40263912079993,3.5,0.2361111111111111,0.16666666666666666,3.7083333333333335,266.0,38149.86111111111,,,3.849957754046196,0.23611111111111083,3.912742108070119,0.2638888888888892,3.905667489339409,0.2638888888888892,4.172022469356356,POINT (-79.40263912079993 43.64765266160006),-79.40263912079993,43.64765266160006,0.524394308824742
JangBang Bar&Grill,0.0,43.6569113,-79.40717359999998,3.0,1.25,0.8333333333333334,3.1666666666666665,3630.0,30964.666666666668,,,,,3.321894462965522,0.9166666666666665,3.3144648184546006,0.9166666666666665,4.168110580271587,POINT (-79.40717359999998 43.6569113),-79.40717359999998,43.6569113,0.5235302617176523
Barton Snacks,0.0,43.64643557575759,-79.42205212424237,3.5606060606060606,0.3333333333333333,0.21212121212121213,3.4242424242424243,3588.787878787879,41398.121212121216,,,3.54517924728734,0.586206896551724,3.563608760365464,0.620689655172414,3.566796724326356,0.620689655172414,4.165516721431938,POINT (-79.42205212424237 43.64643557575759),-79.42205212424237,43.64643557575759,0.5229573374403962
Mexico Lindo,1.0,43.78971939999993,-79.3029814000001,4.0,0.7261904761904762,0.2976190476190476,4.065476190476191,2802.0,36421.07142857143,,,3.82763669878103,0.23809523809523814,3.8761090712848754,0.28571428571428514,3.876303186045564,0.28571428571428514,4.163310219830513,POINT (-79.30298140000011 43.78971939999993),-79.3029814000001,43.78971939999993,0.5224699715452527
Han Ba Tang,1.0,43.76290820000019,-79.41156419999977,3.5,0.5238095238095238,0.2619047619047619,3.6598639455782314,4003.0,40455.73469387755,,,3.682177746318048,0.37755102040816274,3.656787759463582,0.506802721088434,3.653848214711243,0.506802721088434,4.147399858970321,POINT (-79.41156419999977 43.76290820000019),-79.41156419999977,43.76290820000019,0.5189557355901666
Tio's Urban Mexican,0.0,43.71430949999996,-79.40010299999996,3.5,0.21568627450980393,0.09803921568627451,3.2941176470588234,911.0,42904.549019607846,,,3.7642898134547047,0.4313725490196076,3.679266462554381,0.4705882352941171,3.6840736221888264,0.4705882352941171,4.144019296030698,POINT (-79.40010299999996 43.71430949999996),-79.40010299999996,43.71430949999996,0.5182090463142133
Bent,0.0,43.65194049999993,-79.4073171,3.5,0.25654450261780104,0.3403141361256545,3.7539267015706805,465.0,38907.75392670157,,,3.825741360126615,0.2722513089005224,3.8199726371436027,0.3246073298429332,3.8150856692347226,0.3246073298429332,4.137596041325744,POINT (-79.4073171 43.65194049999993),-79.4073171,43.65194049999993,0.5167902958011874
The Garrison,1.0,43.64911619999999,-79.42236580000004,3.5,1.2571428571428571,0.7142857142857143,3.5142857142857142,1533.0,42834.6,,,,,3.9175186195326326,0.2000000000000001,3.9260391228307836,0.2000000000000001,4.127331453073482,POINT (-79.42236580000004 43.64911619999999),-79.42236580000004,43.64911619999999,0.5145230822906186
Live Organic Food Bar,1.0,43.675105999999936,-79.40677929999983,4.0,0.32038834951456313,0.36893203883495146,3.936893203883495,5028.0,41722.320388349515,,,,,4.047358447465742,0.06310679611650505,4.057780283642727,0.06310679611650505,4.122306327495888,POINT (-79.40677929999983 43.67510599999994),-79.40677929999983,43.675105999999936,0.5134131466242451
Bar Reyna,1.0,43.67006669999991,-79.39340929999996,3.5,0.5,0.2457627118644068,3.389830508474576,2863.0,37952.82203389831,,,3.9700150508875813,0.1694915254237288,3.9044267740679985,0.1864406779661015,3.934345083493839,0.1864406779661015,4.122066452811522,POINT (-79.39340929999996 43.67006669999991),-79.39340929999996,43.67006669999991,0.5133601637756521
Insomnia Restaurant & Lounge,1.0,43.66596099999934,-79.41100300000078,4.0,0.4177732379979571,0.2819203268641471,4.052093973442288,4739.0,40882.43411644535,,,4.118244376260008,0.021450459652707185,4.075641654586325,0.04290091930541437,4.072169256290724,0.04290091930541437,4.116079258976303,POINT (-79.41100300000078 43.66596099999934),-79.41100300000078,43.66596099999934,0.5120377291664887
Bannock,1.0,43.651761799999825,-79.38131689999929,3.5,0.4088397790055249,0.2965009208103131,3.716390423572744,2136.0,39795.615101289135,,,3.9522872944784933,0.025782688766113993,4.0720118956105456,0.04604051565377532,4.060833319638226,0.04604051565377532,4.107844065506394,POINT (-79.38131689999929 43.65176179999983),-79.38131689999929,43.651761799999825,0.5102187626927961
Little Sister,1.0,43.701567600000075,-79.39707509999981,3.5,0.31016042780748665,0.1711229946524064,3.6524064171122994,5319.0,42639.52406417112,,,3.8509244801384415,0.16577540106951805,3.83332912601031,0.28877005347593604,3.818454148926102,0.28877005347593604,4.104312216127273,POINT (-79.39707509999981 43.70156760000008),-79.39707509999981,43.701567600000075,0.509438657691714
KABOOM Chicken,0.0,43.659083900000034,-79.3494033999998,4.0,0.897196261682243,0.4392523364485981,3.878504672897196,2090.0,38986.88785046729,,,,,4.110079176896424,0.05607476635514005,4.042831832209283,0.05607476635514005,4.099906163834788,POINT (-79.3494033999998 43.65908390000003),-79.3494033999998,43.659083900000034,0.5084654611990449
Rancho Relaxo To Go,0.9117647058823529,43.66407632934707,-79.45085288976767,3.5,0.0,0.058823529411764705,3.6176470588235294,4197.264705882353,42107.44117647059,,,4.003041045980198,0.35483870967741943,3.6658248006182212,0.4193548387096775,3.682078591199797,0.4193548387096775,4.08906417973812,POINT (-79.45085288976767 43.66407632934707),-79.45085288976767,43.66407632934707,0.5060707141111702
Cactus Club Cafe,1.0,43.64385913138555,-79.40940843391002,4.0,0.30806451612903224,0.19838709677419356,3.832258064516129,6896.851612903226,39368.079032258065,,,4.107740993788358,0.08174904942965817,4.000602108594512,0.09677419354838668,3.9899995594542714,0.09677419354838668,4.087709010062825,POINT (-79.40940843391002 43.64385913138555),-79.40940843391002,43.64385913138555,0.5057713880279963
King Taps,1.0,43.64903360000014,-79.38180460000022,4.0,0.4483985765124555,0.19217081850533807,3.8647686832740216,4835.0,39432.96441281139,,,4.001213470995174,0.09252669039145901,3.987771389240977,0.0960854092526693,3.989459168330913,0.0960854092526693,4.086451654005241,POINT (-79.38180460000022 43.64903360000014),-79.38180460000022,43.64903360000014,0.5054936667428078
416 Snack Bar,1.0,43.647536399999844,-79.40385339999949,4.0,0.7331288343558282,0.5398773006134969,3.923312883435583,1856.0,40376.28220858896,,,,,4.078107599682492,0.02147239263803689,4.055235895876654,0.02147239263803689,4.077063333724356,POINT (-79.40385339999949 43.64753639999984),-79.40385339999949,43.647536399999844,0.5034200008480575
The Carbon Bar,1.0,43.65318726340012,-79.37478687660034,4.0,0.30997304582210244,0.14016172506738545,3.9056603773584904,4898.0,41731.23180592992,,,3.974783747926659,0.05390835579514795,3.973631831329859,0.061994609164420025,4.000748790720987,0.061994609164420025,4.063238003559741,POINT (-79.37478687660034 43.65318726340012),-79.37478687660034,43.65318726340012,0.5003663006345705
Canyon Creek,0.0,43.64510216479995,-79.38415205519973,3.5,0.2331288343558282,0.13496932515337423,3.6196319018404908,5260.0,39099.25153374233,,,,,3.9576306180703136,0.06134969325153373,4.000625720521532,0.06134969325153373,4.062457972328018,POINT (-79.38415205519973 43.64510216479995),-79.38415205519973,43.64510216479995,0.5001940095203276
The Craft Brasserie & Grille,1.0,43.63940763289994,-79.42081963519976,3.5,0.25748502994011974,0.12574850299401197,3.6706586826347305,1841.0,38776.023952095806,,,3.982379678148948,0.07784431137724522,3.989338754258564,0.08383233532934094,3.9681479172495555,0.08383233532934094,4.052190301406866,POINT (-79.42081963519976 43.63940763289994),-79.42081963519976,43.63940763289994,0.4979261151184864
Baro,1.0,43.64490600000016,-79.39694000000004,3.5,0.32653061224489793,0.10884353741496598,3.693877551020408,971.0,38407.1768707483,,,,,3.9364779043971763,0.10884353741496608,3.938581709521943,0.10884353741496608,4.04722544344991,POINT (-79.39694000000004 43.64490600000016),-79.39694000000004,43.64490600000016,0.4968294911953996
Hogtown Pub & Oysters,0.0,43.65480449999997,-79.41499350000001,4.0,0.24074074074074073,0.14814814814814814,3.9814814814814814,4568.0,38283.2037037037,,,,,3.8423066667265204,0.1666666666666667,3.853209932937346,0.1666666666666667,4.017152090631164,POINT (-79.41499350000001 43.65480449999997),-79.41499350000001,43.65480449999997,0.49018697323529187
JOEY Yorkdale,1.0,43.724071599999796,-79.45399030000036,3.5,0.4066666666666667,0.25333333333333335,3.6133333333333333,5544.0,38609.17,,,3.896100575046129,0.10666666666666626,3.875863691147666,0.12333333333333411,3.862839184714196,0.12333333333333411,3.9837986011103994,POINT (-79.45399030000036 43.7240715999998),-79.45399030000036,43.724071599999796,0.4828199478653822
Fresh On Bloor,1.0,43.666920899999745,-79.40346599999981,3.5,0.65,0.4625,3.71875,47.0,38865.384375,,,3.952621868110401,0.06562500000000039,3.885976561671901,0.07499999999999957,3.9039220138672817,0.07499999999999957,3.977811097075822,POINT (-79.40346599999981 43.66692089999975),-79.40346599999981,43.666920899999745,0.4814974447402532
August 8,1.0,43.65461357050004,-79.39862888310013,3.5,0.2585034013605442,0.19727891156462585,3.557823129251701,2651.0,41841.462585034016,,,,,3.914161932314074,0.04761904761904751,3.9085976408692393,0.04761904761904751,3.955406637318131,POINT (-79.39862888310013 43.65461357050004),-79.39862888310013,43.65461357050004,0.47654881040526786
Ryoji Ramen & Izakaya,0.0,43.6554188,-79.4177746999999,3.5,0.2838709677419355,0.17419354838709677,3.503225806451613,6231.0,39515.97419354838,,,,,3.89781157864842,0.03870967741935492,3.9116811232401454,0.03870967741935492,3.94971986340434,POINT (-79.4177746999999 43.6554188),-79.4177746999999,43.6554188,0.4752927317071227
Loose Moose,1.0,43.64523249999954,-79.38389699999976,3.5,0.32425742574257427,0.23514851485148514,3.507425742574257,616.0,38773.210396039605,,,3.85877108920961,0.0816831683168321,3.873529640474312,0.0816831683168321,3.8672834589619973,0.0816831683168321,3.9470683127817106,POINT (-79.38389699999976 43.64523249999954),-79.38389699999976,43.64523249999954,0.47470706463038853
Fresh on Eglinton,1.0,43.70756679999995,-79.39573930000005,3.5,0.8505747126436781,0.5632183908045977,3.7413793103448274,6312.0,43071.011494252874,,,4.063211829856724,0.08620689655172419,3.853943190616065,0.09770114942528715,3.8492710715021308,0.09770114942528715,3.9444482567830628,POINT (-79.39573930000005 43.70756679999995),-79.39573930000005,43.70756679999995,0.47412835399800907
El local loco,0.0,43.64783150000016,-79.3732264999999,3.5,0.18497109826589594,0.12138728323699421,3.421965317919075,659.0,38698.988439306355,,,3.358374898522202,0.5375722543352596,3.3928769584577676,0.5895953757225422,3.394645234491162,0.5895953757225422,3.933769407662512,POINT (-79.3732264999999 43.64783150000016),-79.3732264999999,43.64783150000016,0.47176963970685354
EAT BKK Thai Kitchen,1.0,43.75924699999997,-79.4107600999997,3.5,0.3247232472324723,0.15867158671586715,3.7490774907749076,4273.0,41267.67896678967,,,,,3.8761617692840717,0.022140221402214107,3.9043368795443136,0.022140221402214107,3.9260075190477384,POINT (-79.41076009999971 43.75924699999997),-79.4107600999997,43.75924699999997,0.470055215484229
Gourmet Gringos,0.0,43.676938568365074,-79.38201820755911,3.1569767441860463,0.20930232558139536,0.29069767441860467,3.1744186046511627,5576.895348837209,42191.023255813954,,,3.3764240099446807,0.6511627906976746,3.302835630476778,0.6744186046511637,3.300143646501344,0.6744186046511637,3.9062219275544368,POINT (-79.38201820755911 43.67693856836507),-79.38201820755911,43.676938568365074,0.465685029438206
Seven Lives Paleteria,0.0,43.65448880000001,-79.40083069999999,3.5,0.4107142857142857,0.26785714285714285,3.642857142857143,84.0,38461.41071428572,,,3.556690279884542,0.23214285714285723,3.6116309773239337,0.30357142857142866,3.610929059690562,0.30357142857142866,3.8956399009927005,POINT (-79.40083069999999 43.65448880000001),-79.40083069999999,43.65448880000001,0.46334770104272177
JOEY Eaton Centre,1.0,43.655870896400224,-79.38200919020088,3.5,0.33954451345755693,0.33540372670807456,3.7246376811594204,2516.0,39492.51966873706,,,3.7945609511022966,0.13250517598343803,3.7150129569287667,0.15113871635610726,3.7129230577116417,0.15113871635610726,3.8558988002854013,POINT (-79.38200919020088 43.65587089640022),-79.38200919020088,43.655870896400224,0.45456979800032676
The Gabardine,0.0,43.65096260000028,-79.38142240000064,4.0,0.5116883116883116,0.2935064935064935,3.8207792207792206,5152.0,40354.74285714285,,,3.786789580668331,0.08311688311688313,3.7584643350687696,0.09350649350649325,3.7613846667748017,0.09350649350649325,3.8503489302494875,POINT (-79.38142240000064 43.65096260000028),-79.38142240000064,43.65096260000028,0.45334395824737306
Hunters Landing Bar Grill Hub Restaurant,1.0,43.6399996,-79.3966204999998,3.5,0.31390134529147984,0.27802690582959644,3.282511210762332,1619.0,38251.21076233184,,,3.704905677018244,0.08520179372197283,3.759472147843407,0.08968609865470853,3.762558580706931,0.08968609865470853,3.8478737547209754,POINT (-79.3966204999998 43.6399996),-79.3966204999998,43.6399996,0.45279724840754726
Burdock,1.0,43.65948740039997,-79.43786679389997,3.5,0.23376623376623376,0.18181818181818182,3.5714285714285716,2514.0,35809.92207792208,,,,,3.75987586637092,0.0779220779220778,3.7732994529738435,0.0779220779220778,3.8475259242436994,POINT (-79.43786679389997 43.65948740039997),-79.43786679389997,43.65948740039997,0.452720420585711
The Sister,0.0,43.6400293,-79.4399448,3.5,0.5,0.4827586206896552,3.3448275862068964,1787.0,37410.637931034486,,,,,3.7559962413967587,0.12068965517241372,3.722899614125936,0.12068965517241372,3.836940271229787,POINT (-79.43994480000001 43.6400293),-79.4399448,43.6400293,0.45038229118962475
Swish By Han,0.0,43.648368000000026,-79.37503089999994,3.5,0.6551724137931034,0.5862068965517241,3.2413793103448274,5043.0,38483.51724137931,,,3.7980878287389883,0.17241379310344837,3.637552096140592,0.19540229885057447,3.64109797308824,0.19540229885057447,3.8233838374607267,POINT (-79.37503089999994 43.64836800000003),-79.37503089999994,43.648368000000026,0.4473879840590323
Bar Verde,1.0,43.65490769999999,-79.38087390000007,4.0,0.5306122448979592,0.22448979591836735,3.816326530612245,6359.0,42685.87755102041,,,,,3.6682709661003794,0.12244897959183666,3.7076267360085633,0.12244897959183666,3.8228806031266993,POINT (-79.38087390000007 43.65490769999999),-79.38087390000007,43.65490769999999,0.44727683106847393
Miss Things,1.0,43.64146009999992,-79.43187899999988,3.5,0.323943661971831,0.22535211267605634,3.471830985915493,641.0,39681.30281690141,,,,,3.765527082337072,0.049295774647887244,3.767802349539649,0.049295774647887244,3.814523838589035,POINT (-79.43187899999988 43.64146009999992),-79.43187899999988,43.64146009999992,0.445431012317755
Cafeteria Playa Cabana,0.0,43.653425942000005,-79.42775536690004,3.5,0.08333333333333333,0.3333333333333333,3.4166666666666665,1937.0,45279.375,,,3.34170365573152,0.5416666666666665,3.318345031502877,0.5416666666666665,3.3165125104234776,0.5416666666666665,3.7974525062243902,POINT (-79.42775536690004 43.65342594200001),-79.42775536690004,43.653425942000005,0.441660344227683
Korean Cowboy,0.0,43.70873764030007,-79.39900495439998,3.5,0.7419354838709677,0.7741935483870968,3.403225806451613,7059.0,39302.1935483871,,,3.5522581257263472,0.2741935483870965,3.5207813156924623,0.2903225806451614,3.520423324852289,0.2903225806451614,3.7854390983105644,POINT (-79.39900495439998 43.70873764030007),-79.39900495439998,43.70873764030007,0.43900685632726016
Barque Smokehouse,1.0,43.64800969999982,-79.44965919999964,4.0,0.4817813765182186,0.35020242914979755,3.8927125506072873,6753.0,38788.506072874494,,,3.693431602920958,0.04251012145748953,3.6907634183357882,0.04858299595141701,3.688845973232902,0.04858299595141701,3.733922963239353,POINT (-79.44965919999964 43.64800969999982),-79.44965919999964,43.64800969999982,0.42762811666666084
Chipotle Mexican Grill,0.9779816513761468,43.674655922366185,-79.39053980210768,3.4091743119266056,0.3577981651376147,0.3412844036697248,3.365137614678899,3305.6,40838.695412844034,,,3.674202722534497,0.09090909090909087,3.5953787897593545,0.1334745762711867,3.6002267879133023,0.1334745762711867,3.7223883215092255,POINT (-79.39053980210768 43.67465592236618),-79.39053980210768,43.674655922366185,0.42508037730026665
Mill Street Brew Pub,1.0,43.650442451100304,-79.358442752099,3.5,0.4810126582278481,0.3037974683544304,3.3966244725738397,2405.0,39760.79957805907,,,3.675287971925189,0.033755274261603074,3.6779978446193256,0.040084388185654234,3.6740482330158737,0.040084388185654234,3.711051323029119,POINT (-79.35844275209899 43.6504424511003),-79.358442752099,43.650442451100304,0.42257629282150244
Electric Mud BBQ,0.0,43.64206369999986,-79.4324000000001,3.5,0.41106719367588934,0.3241106719367589,3.7549407114624507,4277.0,40426.86166007905,,,,,3.647057610620861,0.043478260869565126,3.645856159648444,0.043478260869565126,3.685701187716297,POINT (-79.4324000000001 43.64206369999986),-79.4324000000001,43.64206369999986,0.4169770259182918
Beerbistro,1.0,43.64945000000054,-79.37715900000104,4.0,0.6401225114854517,0.36447166921898927,3.915773353751914,2807.0,40311.405819295556,,,3.569012318400641,0.05666156202143928,3.6203248256352265,0.06738131699846907,3.614265233386047,0.06738131699846907,3.675664414039485,POINT (-79.37715900000104 43.64945000000054),-79.37715900000104,43.64945000000054,0.41476013145322893
Fring's,0.0,43.64500092880006,-79.39602311699991,3.5,0.3166023166023166,0.4015444015444015,3.501930501930502,228.0,41236.25868725869,,,3.544334060762032,0.13127413127413168,3.532647050328957,0.13513513513513603,3.5362161635605625,0.13513513513513603,3.6577238641645895,POINT (-79.39602311699991 43.64500092880006),-79.39602311699991,43.64500092880006,0.4107974730334494
Tilde,0.0,43.679062297600005,-79.34383504090007,3.0,0.10256410256410256,0.10256410256410256,2.8974358974358974,5781.0,33172.282051282054,,,3.0804412077343213,0.7179487179487182,2.897749533145426,0.8974358974358976,2.9061962338096694,0.8974358974358976,3.637163298935748,POINT (-79.34383504090007 43.67906229760001),-79.34383504090007,43.679062297600005,0.40625611295877834
Louis Cifer Brew Works,1.0,43.67758489999992,-79.35114069999999,3.0,1.1923076923076923,0.8384615384615385,3.2153846153846155,6893.0,38658.75384615385,,,,,3.538453467920889,0.09230769230769212,3.55362475384935,0.09230769230769212,3.636585031272003,POINT (-79.35114069999999 43.67758489999992),-79.35114069999999,43.67758489999992,0.4061283868164581
Micro Time Cafe,0.0,43.665211,-79.38331599999998,3.0,0.09090909090909091,0.22727272727272727,3.272727272727273,4426.0,35950.0,,,,,3.3113901285013303,0.36363636363636354,3.3140343918895834,0.36363636363636354,3.629429188691089,POINT (-79.38331599999998 43.665211),-79.38331599999998,43.665211,0.40454782434476066
Prohibition Gastrohouse - Queen,1.0,43.658894800000276,-79.35038400000026,3.5,0.5799373040752351,0.54858934169279,3.6081504702194356,380.0,39605.021943573665,,,3.6286165777201185,0.05956112852664576,3.5657987131242144,0.06583072100313461,3.5693576718633664,0.06583072100313461,3.628587071511268,POINT (-79.35038400000026 43.65889480000028),-79.35038400000026,43.658894800000276,0.40436181986015296
Duke of York,1.0,43.66913839999993,-79.3973921999999,3.0,0.5241935483870968,0.4274193548387097,3.193548387096774,5605.0,39221.846774193546,,,,,3.5567675893152124,0.048387096774193665,3.5779431677545372,0.048387096774193665,3.6214875808046454,POINT (-79.3973921999999 43.66913839999993),-79.3973921999999,43.66913839999993,0.4027937042326542
JOEY Sherway,1.0,43.611693300000105,-79.55718300000028,3.5,0.4,0.22285714285714286,3.6342857142857143,6357.0,41328.27428571429,,,3.564609393531103,0.09142857142857116,3.5435223137365015,0.09714285714285736,3.5320409808833833,0.09714285714285736,3.618869194043733,POINT (-79.55718300000028 43.61169330000011),-79.55718300000028,43.611693300000105,0.4022153622968317
Planta Yorkville,1.0,43.67021509619974,-79.38943355740031,4.0,0.5218446601941747,0.32524271844660196,3.8106796116504853,2306.0,41124.07524271845,,,3.5870092118666475,0.05097087378640801,3.552187533878775,0.05582524271844615,3.557315476322233,0.05582524271844615,3.6073105381077966,POINT (-79.38943355740031 43.67021509619974),-79.38943355740031,43.67021509619974,0.3996623187399022
The Stone Lion,1.0,43.66955899999997,-79.30230599999994,3.0,0.14285714285714285,0.2857142857142857,3.0793650793650795,6429.0,45866.90476190476,,,,,3.521531003616418,0.09523809523809516,3.5197630940818674,0.09523809523809516,3.604572607884925,POINT (-79.30230599999994 43.66955899999997),-79.30230599999994,43.66955899999997,0.3990575723789441
Earls Kitchen + Bar,1.0,43.64801346210003,-79.38392464310078,3.5,0.30275229357798167,0.32339449541284404,3.5642201834862384,3056.0,40940.43807339449,,,3.4670545632962644,0.10321100917431163,3.515526796954935,0.11238532110091673,3.5043694483379872,0.11238532110091673,3.6042255966105774,POINT (-79.38392464310078 43.64801346210003),-79.38392464310078,43.64801346210003,0.39898092550035674
Richtree Eaton Centre,1.0,43.65246502729998,-79.37954999510013,2.5,0.4074074074074074,0.3950617283950617,2.740740740740741,1556.0,35554.049382716046,,,,,3.506903071273338,0.12345679012345678,3.493165782053987,0.12345679012345678,3.6026605834362306,POINT (-79.37954999510013 43.65246502729998),-79.37954999510013,43.65246502729998,0.39863524977270975
Lola's Kitchen,0.0,43.66976869999982,-79.38283800000059,4.0,0.5994962216624685,0.30730478589420657,3.861460957178841,1443.0,38437.05289672544,,,,,3.577847396086843,0.025188916876574485,3.573739840682658,0.025188916876574485,3.596315507098819,POINT (-79.38283800000059 43.66976869999982),-79.38283800000059,43.66976869999982,0.397233767078594
Buster's Sea Cove,1.0,43.64998817599999,-79.39682006840003,3.0,0.17391304347826086,0.0,3.0,805.0,36024.565217391304,,,,,3.0259586488124417,0.6086956521739133,3.0618659384725455,0.6086956521739133,3.5651225422555557,POINT (-79.39682006840003 43.64998817599999),-79.39682006840003,43.64998817599999,0.3903439523496146
Amsterdam BrewHouse,1.0,43.637912128400544,-79.38473089820033,3.5,0.24780058651026393,0.17595307917888564,3.346041055718475,891.0,38488.27272727273,,,3.4845501881124292,0.04985337243401802,3.4676852602312493,0.05571847507331341,3.455659993878911,0.05571847507331341,3.5041328405436487,POINT (-79.38473089820033 43.63791212840054),-79.38473089820033,43.637912128400544,0.3768727178170145
Mii Sandwich Co.,1.0,43.726153000000025,-79.45176399999994,3.0,0.5098039215686274,0.17647058823529413,3.1176470588235294,6331.0,38963.86274509804,,,,,3.3527041160351443,0.15686274509803932,3.36384122931153,0.15686274509803932,3.4983772925212437,POINT (-79.45176399999994 43.72615300000002),-79.45176399999994,43.726153000000025,0.37560144848633786
Harbord House,1.0,43.662453799999994,-79.40547630000017,3.5,0.4336283185840708,0.35398230088495575,3.6814159292035398,5444.0,36312.05309734513,,,,,3.415043664694469,0.07079646017699125,3.4102672466593686,0.07079646017699125,3.4711632721947527,POINT (-79.40547630000017 43.66245379999999),-79.40547630000017,43.662453799999994,0.36959049188050264
Barrio Cerveceria,1.0,43.66053800000007,-79.34348449999989,3.0,0.17985611510791366,0.2014388489208633,3.158273381294964,1643.0,39532.30935251799,,,3.0876139756800445,0.4028776978417257,3.073681987956534,0.4892086330935256,3.0713697334369554,0.4892086330935256,3.470941169593286,POINT (-79.34348449999989 43.66053800000007),-79.34348449999989,43.66053800000007,0.3695414344798157
The Fox,1.0,43.64261259419996,-79.37742903130008,2.5,0.19444444444444445,0.19444444444444445,2.7222222222222223,5398.0,39067.875,,,,,3.363660771328851,0.0972222222222223,3.3835312620389875,0.0972222222222223,3.4667774432744722,POINT (-79.37742903130008 43.64261259419996),-79.37742903130008,43.64261259419996,0.36862176226965715
O&B Canteen,1.0,43.64669300000014,-79.39021000000021,3.0,0.3511705685618729,0.23745819397993312,3.020066889632107,427.0,39455.11036789298,,,3.5201782159498713,0.043478260869565036,3.425182739398087,0.05016722408026739,3.422107877749006,0.05016722408026739,3.4652975631273737,POINT (-79.39021000000021 43.64669300000014),-79.39021000000021,43.64669300000014,0.36829489048668185
Sneaky Dee's,1.0,43.65633300000014,-79.40748700000003,3.5,0.6119733924611973,0.6075388026607539,3.6164079822616406,6227.0,39147.48780487805,,,3.7134617404244676,0.039911308203990734,3.4101171547313256,0.0665188470066518,3.4033792968674987,0.0665188470066518,3.460449730771801,POINT (-79.40748700000003 43.65633300000014),-79.40748700000003,43.65633300000014,0.3672241148507371
KaKa All You Can Eat,1.0,43.65787570000002,-79.3843751999997,3.5,0.3686635944700461,0.2672811059907834,3.2211981566820276,7019.0,39186.05529953917,,,,,3.4035144826539927,0.059907834101382555,3.40140575408168,0.059907834101382555,3.4527318620771554,POINT (-79.3843751999997 43.65787570000002),-79.3843751999997,43.65787570000002,0.3655194136248072
Craft Beer Market,1.0,43.65015899999989,-79.37809299999994,3.5,0.3384615384615385,0.08461538461538462,3.269230769230769,2959.0,41045.984615384616,,,3.2932246922527533,0.19999999999999954,3.301500722399283,0.19999999999999954,3.2816768542617796,0.19999999999999954,3.449932024531602,POINT (-79.37809299999994 43.65015899999989),-79.37809299999994,43.65015899999989,0.3649009933477662
Northern Maverick Brewing Co,1.0,43.64500709999996,-79.40289959999991,3.5,0.43434343434343436,0.20202020202020202,3.4646464646464645,2555.0,42182.19191919192,,,,,3.3505356336843324,0.11111111111111088,3.3531246613941543,0.11111111111111088,3.4475727187024194,POINT (-79.40289959999991 43.64500709999996),-79.40289959999991,43.64500709999996,0.36437987648267345
Taco Bell,0.8157894736842105,43.69252475263156,-79.42194129736842,2.4078947368421053,0.4473684210526316,1.0,2.4473684210526314,4063.4473684210525,43471.18421052631,,,,,2.8883077042901593,0.7142857142857145,2.870792605937914,0.7142857142857145,3.432056312394904,POINT (-79.42194129736842 43.69252475263156),-79.42194129736842,43.69252475263156,0.36095265610604305
Williams Landing Bar Grill Hub Restaurant,1.0,43.638951559700175,-79.41755989949998,3.0,0.2260536398467433,0.2950191570881226,3.111111111111111,3021.0,38256.93486590038,,,3.37064122836713,0.08045977011494215,3.352917125527035,0.09961685823754854,3.344782689148588,0.09961685823754854,3.4291277898047734,POINT (-79.41755989949998 43.63895155970017),-79.41755989949998,43.638951559700175,0.3603058122366958
Rivoli Cafe & Club,1.0,43.64929320000008,-79.39499849999994,3.5,0.40145985401459855,0.4233576642335766,3.386861313868613,416.0,41892.89781021898,,,,,3.3755518120593018,0.05109489051094876,3.377941258754403,0.05109489051094876,3.421366906565188,POINT (-79.39499849999994 43.64929320000008),-79.39499849999994,43.64929320000008,0.3585916100785277
Mill Street Beer Hall,1.0,43.650442451100155,-79.3584427521,3.0,0.2982456140350877,0.15204678362573099,2.9473684210526314,2640.0,38011.52046783626,,,,,3.34285105970634,0.07602339181286574,3.332439868017975,0.07602339181286574,3.396381420426514,POINT (-79.3584427521 43.65044245110015),-79.3584427521,43.650442451100155,0.35307288586382307
Maezo - Modern Indian Cuisine,1.0,43.65091100000003,-79.38195679999993,3.5,0.25757575757575757,0.12121212121212122,3.515151515151515,1316.0,38055.106060606064,,,,,3.3245325020078202,0.10606060606060617,3.2887214675695584,0.10606060606060617,3.3770887746585765,POINT (-79.38195679999993 43.65091100000003),-79.38195679999993,43.65091100000003,0.3488115802892867
Queen St Warehouse,1.0,43.65018349999993,-79.39018760000081,3.0,0.30952380952380953,0.2830687830687831,3.1455026455026456,6403.0,40856.82010582011,,,3.365515096821336,0.1243386243386249,3.242204360270685,0.15608465608465694,3.245581219415181,0.15608465608465694,3.374730976359207,POINT (-79.39018760000081 43.65018349999993),-79.39018760000081,43.65018349999993,0.34829079640315774
